cell,weekday,hour,count,n_days,expected_per_occurrence
"13.011,77.55",Tuesday,8,1,21,0.047619047619047616
"13.011,77.55",Tuesday,9,3,21,0.14285714285714285
"13.011,77.55",Tuesday,11,4,21,0.19047619047619047
"13.011,77.55",Tuesday,12,1,21,0.047619047619047616
"13.011,77.55",Wednesday,2,1,21,0.047619047619047616
"13.011,77.55",Wednesday,7,9,21,0.42857142857142855
"13.011,77.55",Wednesday,8,2,21,0.09523809523809523
"13.011,77.55",Wednesday,9,3,21,0.14285714285714285
"13.011,77.55",Wednesday,10,1,21,0.047619047619047616
"13.011,77.551",Friday,3,2,22,0.09090909090909091
"13.011,77.551",Friday,4,1,22,0.045454545454545456
"13.011,77.551",Friday,6,3,22,0.13636363636363635
"13.011,77.551",Friday,7,7,22,0.3181818181818182
"13.011,77.551",Friday,8,5,22,0.22727272727272727
"13.011,77.551",Friday,9,4,22,0.18181818181818182
"13.011,77.551",Friday,10,4,22,0.18181818181818182
"13.011,77.551",Friday,11,1,22,0.045454545454545456
"13.011,77.551",Friday,13,2,22,0.09090909090909091
"13.011,77.551",Monday,3,3,22,0.13636363636363635
"13.011,77.551",Monday,4,13,22,0.5909090909090909
"13.011,77.551",Monday,5,8,22,0.36363636363636365
"13.011,77.551",Monday,6,14,22,0.6363636363636364
"13.011,77.551",Monday,7,4,22,0.18181818181818182
"13.011,77.551",Monday,8,10,22,0.45454545454545453
"13.011,77.551",Monday,9,1,22,0.045454545454545456
"13.011,77.551",Monday,10,4,22,0.18181818181818182
"13.011,77.551",Monday,11,14,22,0.6363636363636364
"13.011,77.551",Monday,12,3,22,0.13636363636363635
"13.011,77.551",Monday,13,1,22,0.045454545454545456
"13.011,77.551",Saturday,4,1,22,0.045454545454545456
"13.011,77.551",Saturday,5,2,22,0.09090909090909091
"13.011,77.551",Saturday,6,6,22,0.2727272727272727
"13.011,77.551",Saturday,7,3,22,0.13636363636363635
"13.011,77.551",Saturday,8,4,22,0.18181818181818182
"13.011,77.551",Saturday,9,11,22,0.5
"13.011,77.551",Saturday,10,10,22,0.45454545454545453
"13.011,77.551",Saturday,11,2,22,0.09090909090909091
"13.011,77.551",Saturday,12,3,22,0.13636363636363635
"13.011,77.551",Saturday,13,2,22,0.09090909090909091
"13.011,77.551",Sunday,2,2,22,0.09090909090909091
"13.011,77.551",Sunday,3,8,22,0.36363636363636365
"13.011,77.551",Sunday,4,9,22,0.4090909090909091
"13.011,77.551",Sunday,5,7,22,0.3181818181818182
"13.011,77.551",Sunday,6,8,22,0.36363636363636365
"13.011,77.551",Sunday,7,1,22,0.045454545454545456
"13.011,77.551",Sunday,8,1,22,0.045454545454545456
"13.011,77.551",Sunday,9,4,22,0.18181818181818182
"13.011,77.551",Sunday,10,8,22,0.36363636363636365
"13.011,77.551",Sunday,11,7,22,0.3181818181818182
"13.011,77.551",Sunday,12,3,22,0.13636363636363635
"13.011,77.551",Sunday,13,1,22,0.045454545454545456
"13.011,77.551",Thursday,2,1,21,0.047619047619047616
"13.011,77.551",Thursday,3,2,21,0.09523809523809523
"13.011,77.551",Thursday,4,2,21,0.09523809523809523
"13.011,77.551",Thursday,5,1,21,0.047619047619047616
"13.011,77.551",Thursday,6,2,21,0.09523809523809523
"13.011,77.551",Thursday,11,4,21,0.19047619047619047
"13.011,77.551",Thursday,12,2,21,0.09523809523809523
"13.011,77.551",Tuesday,2,2,21,0.09523809523809523
"13.011,77.551",Tuesday,3,3,21,0.14285714285714285
"13.011,77.551",Tuesday,5,10,21,0.47619047619047616
"13.011,77.551",Tuesday,8,4,21,0.19047619047619047
"13.011,77.551",Tuesday,9,5,21,0.23809523809523808
"13.011,77.551",Tuesday,10,5,21,0.23809523809523808
"13.011,77.551",Tuesday,11,3,21,0.14285714285714285
"13.011,77.551",Wednesday,2,1,21,0.047619047619047616
"13.011,77.551",Wednesday,5,2,21,0.09523809523809523
"13.011,77.551",Wednesday,6,1,21,0.047619047619047616
"13.011,77.551",Wednesday,7,4,21,0.19047619047619047
"13.011,77.551",Wednesday,9,1,21,0.047619047619047616
"13.011,77.551",Wednesday,12,3,21,0.14285714285714285
"13.011,77.552",Monday,5,1,22,0.045454545454545456
"13.011,77.552",Monday,6,1,22,0.045454545454545456
"13.011,77.552",Monday,7,1,22,0.045454545454545456
"13.011,77.552",Saturday,10,1,22,0.045454545454545456
"13.011,77.552",Saturday,11,1,22,0.045454545454545456
"13.011,77.552",Saturday,13,1,22,0.045454545454545456
"13.011,77.552",Sunday,3,3,22,0.13636363636363635
"13.011,77.552",Sunday,6,2,22,0.09090909090909091
